ResourceAgencyNum,PublicName,AlternateName,OfficialName,TaxonomyLevelName,ParentAgency,ParentAgencyNum,UniqueIDPriorSystem,MailingAddress1,MailingAddress2,MailingCity,MailingStateProvince,MailingPostalCode,MailingCountry,MailingAddressIsPrivate,PhysicalAddress1,PhysicalAddress2,PhysicalCity,PhysicalCounty,PhysicalStateProvince,PhysicalPostalCode,PhysicalCountry,PhysicalAddressIsPrivate,Latitude,Longitude,HoursOfOperation,Phone1Number,Phone1Name,Phone1Description,Phone1IsPrivate,Phone2Number,Phone2Name,Phone2Description,Phone2IsPrivate,Phone3Number,Phone3Name,Phone3Description,Phone3IsPrivate,Phone4Number,Phone4Name,Phone4Description,Phone4IsPrivate,Phone5Number,Phone5name,Phone5Description,Phone5IsPrivate,PhoneFax,PhoneFaxDescription,PhoneFaxIsPrivate,PhoneTTY,PhoneTTYDescription,PhoneTTYIsPrivate,PhoneTollFree,PhoneTollFreeDescription,PhoneTollFreeIsPrivate,PhoneNumberHotline,PhoneNumberHotlineDescription,PhoneNumberHotlineIsPrivate,PhoneNumberBusinessLine,PhoneNumberBusinessLineDescription,PhoneNumberBusinessLineIsPrivate,PhoneNumberOutOfArea,PhoneNumberOutOfAreaDescription,PhoneNumberOutOfAreaIsPrivate,PhoneNumberAfterHours,PhoneNumberAfterHoursDescription,PhoneNumberAfterHoursIsPrivate,EmailAddressMain,WebsiteAddress,AgencyStatus,AgencyDescription,SearchHints,CoverageArea,CoverageAreaText,Eligibility,EligibilityAdult,EligibilityChild,EligibilityFamily,EligibilityFemale,EligibilityMale,EligibilityTeen,SeniorWorkerName,SeniorWorkerTitle,SeniorWorkerEmailAddress,SeniorWorkerPhoneNumber,SeniorWorkerIsPrivate,MainContactName,MainContactTitle,MainContactEmailAddress,MainContactPhoneNumber,MainContactType,MainContactIsPrivate,LicenseAccreditation,IRSStatus,FEIN,YearIncorporated,AnnualBudgetTotal,LegalStatus,SourceOfFunds,ExcludeFromWebsite,ExcludeFromDirectory,DisabilitiesAccess,PhysicalLocationDescription,BusServiceAccess,PublicAccessTransportation,PaymentMethods,FeeStructureSource,ApplicationProcess,ResourceInfo,DocumentsRequired,LanguagesOffered,LanguagesOfferedList,AvailabilityNumberOfTimes,AvailabilityFrequency,AvailabilityPeriod,ServiceNotAlwaysAvailability,CapacityType,ServiceCapacity,NormalWaitTime,EnteredOn,UpdatedOn,MadeInactiveOn,HighlightedResource,ConnectsToSiteNum,ConnectsToProgramNum,LanguageOfRecord,IsLinkOnly,ProgramAgencyNamePublic,SiteAgencyNamePublic,Categories,TaxonomyTerm,TaxonomyTerms,TaxonomyTermsNotDeactivated,TaxonomyCodes,Coverage,Hours,Custom_Are services provided to LGBTQ persons?,Custom_Automated Status,Custom_Batch ID,Custom_Does your program offer a harm reduction approach to service?,Custom_Eligibility by Age,Custom_Eligibility by Gender,Custom_In what language would you prefer to receive correspondence from Kids Help Phone?,Custom_Is this a bilingual service?,Custom_Manual Status,Custom_Please share your anonymity and confidentiality policy in regards to serving clients (please consider caller id age of consent client records application parental permission etc in your description):,Custom_Please suggest keywords that would be helpful when searching for this service:,Custom_Record Type,Custom_Source Database
36025871,Reconnect Health Services - West Toronto Link Team,,,Program,Reconnect Community Health Services,12380345,,56 croissant Aberfoyle,4ème étage,Etobicoke,ON,M8X 2W4,Canada,No,56 croissant Aberfoyle,4ème étage,Etobicoke,Toronto,ON,M8X 2W4,Canada,No,43.6461277,-79.5229811,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-499-9716,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-248-2050,,FALSE,,,FALSE,,,FALSE,contact@reconnect.on.ca,http://www.reconnect.on.ca,Active,<span id=cphBody_lblAgencyDescription>Offre des services de counselling aux jeunes de 16 ans et plus éprouvent des problèmes de santé mentale et émotionnelle complexes.</span>,36025861 36025871,"Ouest - Kipling/427, Est - rue Yonge, Nord - HWY 401 et Sud - avenue Eglington",,"Jeunes de 16 ans et plus entre ces limites: Ouest - Kipling/427, Est - rue Yonge, Nord - HWY 401 et Sud - avenue Eglington",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mohamed Badsha,CEO,mbadsha@reconnect.on.ca,416-248-2050,No,Stephanie Carter,Director of Information Management,privacy.officer@reconnect.on.ca,416-316-8548,,No,,,,,,,,No,No,Entièrement accessible,,,,,Gratuit,Références par Access Point,,Document(s) de recommandation,,English,,,,,,,,14/04/2016 15:25,15/04/2016 11:03,,FALSE,,,fr,,,,,Consultation individuelle; ,Mental Health and Substance Use Disorder Services - Counseling Settings - Consultation individuelle,Consultation individuelle,RF-3300,,Mon 8:30am - 4:30pm; Tue 8:30am - 4:30pm; Wed 8:30am - 4:30pm; Thu 8:30am - 4:30pm; Fri 8:30am - 4:30pm; ,,,,,,,,Anglais seulement,,,,MCYS; RAM,
12406025,Community Counselling and Addiction Services - Substance Abuse Counselling,,,Program,Red Lake Community Counselling and Addiction Services,12375743,18942,146 Howey Street,PO Box 1336 ,Red Lake,ON,P0V 2M0,Canada,No,146 rue Howey,case postale 1336,Red Lake,Kenora,ON,P0V 2M0,Canada,No,51.02144,-93.8230077,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,807-727-3979,,FALSE,,,FALSE,,,FALSE,,,FALSE,807-727-1100,,FALSE,,,FALSE,,,FALSE,ccas.redlake@shaw.ca,http://www.redlakehospital.ca/,Active,"Offre des services de traitement communataire aux personnes qui éprouvent des problèmes de dépendance. Offre aussi des services d'évaluation, de suivi et des références.",Previous ID: 18942 12406025,,,Personnes de 12 ans et plus.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,None or unknown,,No,No,Pas applicable,Located downstairs.,,,,Gratuit,Accès sans recommandation,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,English,,,,,,,,30/12/2005 13:52,24/10/2018 15:00,,FALSE,,,fr,,,,,Consultation sur les troubles liés aux substances; ,Mental Health and Substance Use Disorder Services - Substance Use Disorder Services - Substance Use Disorder Treatment Programs - Consultation sur les troubles liés aux substances,Consultation sur les troubles liés aux substances,RX-8450.8000,ON - Kenora County; ON - Kenora County - Red Lake; ,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; ,Non,,,,,,,,,,,MCYS; RAM,
12399653,Red Sky Metis Independent Nation - Employment Services,,,Program,Red Sky Metis Independent Nation,12372277,12570,,,Thunder Bay,,,Canada,No,"406, avenue East Victoria",,Thunder Bay,Thunder Bay,ON,P7C 1C5,Canada,No,48.3840356,-89.2579468,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,807-623-9331,,FALSE,,,FALSE,,,FALSE,,,FALSE,1-807-623-4635,,FALSE,,,FALSE,,,FALSE,rsmin@tbaytel.net,http://www.rsmin.ca/services/career-centre,Active,"Offre des services d'instruction aux personnes qui ont besoin d'acquérir des compétences de base pour trouver, à appliquer et à conserver un emploi. Offre aussi des services d'éducation, d'information et d'aide avec d'écriture des lettres d'accompagnement et des CVs. Les programmes peuvent également offrir des conseils sur la tenue vestimentaire, l'apparence personnelle et les techniques d'entrevue.",Previous ID: 12570 12399653,,,Tout le monde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,,,No,No,Non accessible,rue May Sud et rue Simpson,,,,Gratuit,Accès sans recommandation,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,English,,,,,,,,30/12/2005 13:52,30/04/2018 9:49,,FALSE,,,fr,,,,,Orientation préalable à l'emploi; ,Income Support and Employment - Employment - Employment Preparation - Orientation préalable à l'emploi * Communautés autochtones,Orientation préalable à l'emploi * Communautés autochtones,ND-2000.6500 * YH-6000.3280,ON - Thunder Bay County; ON - Thunder Bay County - Thunder Bay; ,Mon 10:00am - 5:00pm; Tue 10:00am - 5:00pm; Wed 10:00am - 5:00pm; Thu 10:00am - 5:00pm; Fri 10:00am - 5:00pm; ,Non,,,,,,,,,,,RAM; MCYS,
12405050,Regesh Family and Child Services - Anger Management Clinic,,,Program,Regesh Family and Child Services ,12372284,17967,149 avenue Willowdale,,North York,ON,M2N 4Y5,Canada,No,149 avenue Willowdale,,North York,Toronto,ON,M2N 4Y5,Canada,No,43.765747,-79.400384,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-495-6936,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-495-8832,,FALSE,,,FALSE,,,FALSE,eschild@regesh.com,http://www.regesh.com,Active,"Offre des services de counselling aux indivdus, familles et groupes qui éprouvent des difficultés avec la gestion de la colère.",Previous ID: 17967 12405050,,,"Enfants, jeunes et leurs familles.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,No,Edwin Schild,Ex. Director,eschild@regesh.com,416-495-8832,,No,,,,,,None or unknown,,No,No,Entièrement accessible,Main office Yonge and Sheppard area of North York,,,,Échelle Mobile,Accès sans recommendation ou Recommandation professionnelle (non-médicale) requise,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,English,,,,,,,Généralement dans les deux semaines,22/02/2010 16:25,2019-03-01 12:08,,FALSE,,,fr,,,,,Maîtrise de la colère; ,Mental Health and Substance Use Disorder Services - Mental Health Assessment and Treatment - Counseling Services - Specialized Counseling Services - Maîtrise de la colère,Maîtrise de la colère,RP-1400.8000-070,ON - Durham County - Pickering; ON - Toronto County - Scarborough; ON - Toronto County - North York; ON - Toronto County - Etobicoke; ON - Peel County - Mississauga; ON - Peel County - Brampton; ON - Toronto County - Toronto; ON - Toronto County - York; ,Mon 10:00am - 7:00pm; Tue 10:00am - 7:00pm; Wed 10:00am - 7:00pm; Thu 10:00am - 7:00pm; Fri 11:00am - 7:00pm; ,Non,,,,,,,Anglais seulement,,,"Parenting, teen pregnancy",MCYS; RAM,
28990974,Regesh Family and Child Services - Crisis Intervention,,,Program,Regesh Family and Child Services ,12372284,,149 avenue Willowdale,,North York,ON,M2N 4Y5,Canada,No,149 avenue Willowdale,,North York,Toronto,ON,M2N 4Y5,Canada,No,43.7662733,-79.4003239,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-495-6936,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-495-8832,,FALSE,,,FALSE,,,FALSE,brenda@regesh.com,http://www.regesh.com,Active,Offre des services d'intervention de crise en personne aux individus qui éprouvent une crise immédiate,28990974,,,Personnes dans la région de Toronto.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,,,No,No,Entièrement accessible,,,,,Gratuit,Processus d'application inconnu - se renseigner pour plus d'information,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,English,,,,,,,,2015-05-08 9:07,18/08/2015 14:56,,FALSE,,,fr,,,,,Intervention de crise en personne; ,Mental Health and Substance Use Disorder Services - Mental Health Assessment and Treatment - Crisis Intervention - Intervention de crise en personne,Intervention de crise en personne,RP-1500.3300,ON - Toronto County; ON - Toronto County - Toronto; ,Mon 8:00am - 6:00pm; Tue 8:00am - 6:00pm; Wed 8:00am - 6:00pm; Thu 8:00am - 6:00pm; Fri 8:00am - 6:00pm; ,,,,,,,,Anglais seulement,,,,MCYS; RAM,
12399670,Regesh Family and Child Services - Family Counselling,Regesh Family Support Program,,Program,Regesh Family and Child Services ,12372284,12587,149 avenue Willowdale,,North York,ON,M2N 4Y5,Canada,No,149 avenue Willowdale,,North York,Toronto,ON,M2N 4Y5,Canada,No,43.765747,-79.400384,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-495-6936,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-495-8832,,FALSE,,,FALSE,,,FALSE,info@regesh.coom,http://www.regesh.com/index.htm,Active,"Offre des services aux familles et les enfants à comprendre et à résoudre les problèmes sociaux, émotionnels et comportementaux qui affectent leur capacité à bien fonctionner à la maison, à l'école et dans la communauté.",Previous ID: 12587 12399670,,,Résidents de la region de grande Toronto,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,No,Ed Schild,Executive Director,Eschild@regesh.com,,,No,,,,,,None or unknown,,No,No,Pas applicable,,,,,Échelle Mobile,Accès sans recommandation,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,English,,,,,,,Généralement dans les deux semaines,30/12/2005 13:52,20/09/2018 11:54,,FALSE,,,fr,,,,,Consultation familiale; Agences communautaires de santé mentale; ,Mental Health and Substance Use Disorder Services - Counseling Settings - Consultation familiale; Mental Health and Substance Use Disorder Services - Mental Health Care Facilities - Outpatient Mental Health Facilities - Agences communautaires de santé mentale,Consultation familiale; Agences communautaires de santé mentale,RF-2000; RM-6500.1500,ON - Toronto County; ON - Toronto County - North York; ,Mon 10:00am - 7:00pm; Tue 10:00am - 7:00pm; Wed 10:00am - 7:00pm; Thu 10:00am - 7:00pm; Fri 10:00am - 1:00pm; ,Non,,,,,,,Anglais seulement,,,"Family counselling, parenting groups",MCYS; RAM,
12399666,Regesh Family and Child Services - Individual Counselling,,,Program,Regesh Family and Child Services ,12372284,12583,149 Willowdale Avenue,,North York,ON,M2N 4Y5,Canada,No,149 avenue Willowdale,,North York,Toronto,ON,M2N 4Y5,Canada,No,43.765747,-79.400384,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-495-6936,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-495-8832,,FALSE,,,FALSE,,,FALSE,info@regesh.coom,http://www.regesh.com/index.htm,Active,"Les installations communautaires de traitement ambulatoire qui offrent des services de counselling (individuel, famille, couple ou en groupe) et des services de santé mentale pour les résidents de la communauté.",Previous ID: 12583 12399666,,,Résidents et le GTA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,Ed Schild,Executive Director,eschild@regesh.com,,,No,,,,,,None or unknown,,No,No,Non accessible,,,,,Échelle Mobile,Rendez-vous requis,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,English,,,,,,,1-2 semaines,28/01/2010 12:37,20/09/2018 11:50,,FALSE,,,fr,,,,,Consultation individuelle; Agences communautaires de santé mentale; ,Mental Health and Substance Use Disorder Services - Counseling Settings - Consultation individuelle; Mental Health and Substance Use Disorder Services - Mental Health Care Facilities - Outpatient Mental Health Facilities - Agences communautaires de santé mentale,Consultation individuelle; Agences communautaires de santé mentale,RF-3300; RM-6500.1500,ON - Toronto County; ON - Toronto County - North York; ,Mon 10:00am - 7:00pm; Tue 10:00am - 7:00pm; Wed 10:00am - 7:00pm; Thu 10:00am - 7:00pm; Fri 10:00am - 4:00pm; ,Non,,,,,,,Anglais seulement,,,"family counselling, individual counselling, parent groups",MCYS; RAM,
46653878,Regional HIV/AIDS Connection - Open Closet,,,Program,Regional HIV/AIDS Connection,12368050,,186 rue King,suite 30,London,ON,N6A 1C7,Canada,No,186 rue King,suite 30,London,Middlesex,ON,N6A 1C7,Canada,No,42.9831071,-81.2483873,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,519-434-1843,,FALSE,,,FALSE,1-866-920-1601,,FALSE,,,FALSE,519-434-1601 ext 230,,FALSE,,,FALSE,,,FALSE,mfraser@hivaidsconnection.ca,http://www.hivaidsconnection.ca,Active,Offre de services de counselling et de soutien en groupe aux personnes LGBTQ qui éprouvent des questions sur la révéler et des autres préoccupations dans un environnement favorable. Offre aussi des services d'information sur la santé sexuelle.,46653878,,,"Personnes LGBTQ de 14-18 ans dans les comtés de  Middlesex, Elgin, Perth, Huron, Oxford, et Lambton.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Meredith Fraser,Director of Education,mfraser@hivaidsconnection.ca,519-434-1601 ext 230,No,Emily Marcoccia,Director of Community Relations,emarcoccia@hivaidsconnection.ca,519-434-1601 ext 229,,No,,,,,,,,No,No,Entièrement accessible,,,,,Gratuit,Accès sans recommandation,,Documents nécessaires n'ont pas été spécifiés - se renseigner pour plus d'information,,"English, French, Spanish",,,,,,,,16/03/2017 9:07,22/11/2018 16:46,,FALSE,,,fr,,,,,Groupes de soutien LGBTQ; Éducation aux pratiques sexuelles sans risque; ,Individual and Family Life - Mutual Support - Support Groups - Lifestyle/Transition Related Support Groups - Groupes de soutien LGBTQ; Health Care - Human Reproduction - Sexuality/Reproductive Health Education - Éducation aux pratiques sexuelles sans risque * Personnes LGBTQ,Groupes de soutien LGBTQ; Éducation aux pratiques sexuelles sans risque * Personnes LGBTQ,PN-8100.4500-400; LJ-8000.8000 * YT-2400,ON - Middlesex County; ON - Middlesex County - London; ON - Elgin County; ON - Huron County; ON - Perth County; ON - Oxford County; ,Fri 7:00pm - 9:00pm; ,,,,,,,,Anglais seulement,,,,MCYS; RAM,
12402609,Regional Warm Line,,,Program,Regional Warm Line (NISA),12373198,15526,,,,ON,,Canada,No,,,Sudbury,Sudbury,ON,,Canada,No,46.49320471,-80.97966836,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,1-866-856-9276,,FALSE,,,FALSE,705-222-6472,,FALSE,,,FALSE,,,FALSE,info@nisa.on.ca,http://www.nisa.on.ca,Active,"Offre des services de counselling aux personnes qui éprouvent des problèmes de santé mentale. <span class=hps>Offre le support</span> <span class=hps>d'avant la crise</span><span>,</span> <span class=hps>pas d'intervention</span> <span class=hps>de crise</span><span>. Les services sont offerts par des bénévoles formés. </span>",Previous ID: 15526 12402609,,,Aucune restrictions.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Shana Calixte,Executive Director,scalixte@nisa.on.ca,705-222-6472 ext 326,No,Corinne Larouche,Administrative Assistant,clarouche@nisa.on.ca,705-222-6472 ext 308,,No,,,,,,,,No,No,Pas applicable,,,,,Gratuit,Accès sans recommandation,,Aucuns documents requis,,English,,,,,,,,30/12/2005 13:52,21/06/2016 13:04,,FALSE,,,fr,,,,,Lignes d'écoute en cas de crise de santé mentale; Distress Lines; Lignes d'aide pour troubles liés aux substances; ,Mental Health and Substance Use Disorder Services - Mental Health Assessment and Treatment - Crisis Intervention - Crisis Intervention Hotlines/Helplines - Lignes d'écoute en cas de crise de santé mentale; Mental Health and Substance Use Disorder Services - Mental Health Assessment and Treatment - Crisis Intervention - Crisis Intervention Hotlines/Helplines - Distress Lines; Mental Health and Substance Use Disorder Services - Substance Use Disorder Services - Supportive Substance Use Disorder Services - Lignes d'aide pour troubles liés aux substances,Lignes d'écoute en cas de crise de santé mentale; Distress Lines; Lignes d'aide pour troubles liés aux substances,RP-1500.1400-500; RP-1500.1400-250; RX-8470.8350,ON - Greater Sudbury / Grand Sudbury County; ON - Cochrane County; ON - Cochrane County - Timmins; ON - Algoma County; ON - Algoma County - Sault Ste Marie; ON - Sudbury County; ON - Parry Sound County; ON - Parry Sound County - Parry Sound; ON - Sudbury County - Sudbury; ,Mon 6:00pm - 12:00am; Tue 6:00pm - 12:00am; Wed 6:00pm - 12:00am; Thu 6:00pm - 12:00am; Fri 6:00pm - 12:00am; Sat 6:00pm - 12:00am; Sun 6:00pm - 12:00am; ,Non,,,,,,,,,,,MCYS; RAM,
39390839,Renascent Family Counselling Program,,,Program,Renascent,12377593,,38 Isabella Street,,Toronto,ON,M4Y 1N1,Canada,No,38 rue Isabella,,Toronto,Toronto,ON,M4Y 1N1,Canada,No,43.6681327,-79.3838023,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-927-1202 ext 3010,,FALSE,,,FALSE,,,FALSE,info@renascent.ca,https://www.renascent.ca,Active,<p> Offre des services de <span class=spellmod title=>counselling</span> (individuel ou famille) aux personnes touché par la dépendance d'un proche.</p>,39390839,,,Personnes de 7 and et plus touché par la dépendance d'un proche.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,,,No,No,Inconnu,,,,,Frais nominaux,Inscription requise,,Aucuns documents requis,,English,,,,,,,,24/06/2016 9:42,2018-04-04 15:07,,FALSE,,,fr,,,,,Consultation individuelle; Consultation familiale; ,Mental Health and Substance Use Disorder Services - Counseling Settings - Consultation individuelle; Mental Health and Substance Use Disorder Services - Counseling Settings - Consultation familiale,Consultation individuelle; Consultation familiale,RF-3300; RF-2000,ON - Durham County; ON - Toronto County; ON - Peel County; ,Mon 9:00am - 5:00pm; Tue 9:00am - 5:00pm; Wed 9:00am - 5:00pm; Thu 9:00am - 5:00pm; Fri 9:00am - 5:00pm; ,,,,,,,,,,,,MCYS; RAM,
12407872,Graham Munro Treatment Centre For Women - Residential Treatment Program,,,Program,Renascent,12377593,20789,356 rue Dundas Ouest,,Toronto,ON,M5T 1G5,Canada,No,356 rue Dundas Ouest,,Toronto,Toronto,ON,M5T 1G5,Canada,No,43.6541171,-79.3931612,24/7,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-598-2115,,FALSE,,,FALSE,1-866-232-1212,,FALSE,,,FALSE,416-847-6441,,FALSE,,,FALSE,,,FALSE,info@renascent.ca,http://www.renascent.ca,Active,Offre un programme de traitement en établissement de 21 jours aux femmes qui éprouvent des problèmes de dépendance.,Previous ID: 20789 12407872,,,Femmes de 16 ans et plus qui éprouvent des problèmes de dépendance.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,,,No,No,Inconnu,,,,,Gratuit,Accès sans recommandation,,Carte santé,,English,,,,,,,,30/12/2005 13:52,15/05/2018 8:41,,FALSE,,,fr,,,,,Établissements de traitement des troubles liés aux substances en milieu hospitalier; ,Mental Health and Substance Use Disorder Services - Substance Use Disorder Services - Substance Use Disorder Treatment Programs - Établissements de traitement des troubles liés aux substances en milieu hospitalier,Établissements de traitement des troubles liés aux substances en milieu hospitalier,RX-8450.3300,ON - Durham County; ON - Peel County; ON - Toronto County; ,,Non,,,,,Femmes/Filles - seulement,,Anglais seulement,,,,MCYS; RAM,
39390826,Punanai Centre for Men,,,Program,Renascent,12377593,,,,,,,Canada,No,"54, avenue Madison",,Toronto,Toronto,ON,M5R 2S4,Canada,No,43.6695003,-79.4040136,24/7,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,416-924-0924,,FALSE,,,FALSE,1-866-232-1212,,FALSE,,,FALSE,416-867-6443,,FALSE,,,FALSE,,,FALSE,info@renascent.ca,http://www.renascent.ca,Active,"Offre des services de traitement résidential aux hommes de 16 ans et plus qui éprouvent des problèmes de dépendance,",39390826,,,Hommes de 16 ans et plus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dennis James,Director of Programs,djames@renascent.ca,647-258-5959,No,Michael Lochran,Manager,mlochran@renascent.ca,416-847-6451,,No,,,,,,,,No,No,Inconnu,,,,,Frais nominaux,Évaluation requise,,Carte santé,,English,,,,,,,,24/06/2016 9:21,15/05/2018 8:46,,FALSE,,,fr,,,,,Établissements de traitement des troubles liés aux substances en milieu hospitalier; ,Mental Health and Substance Use Disorder Services - Substance Use Disorder Services - Substance Use Disorder Treatment Programs - Établissements de traitement des troubles liés aux substances en milieu hospitalier,Établissements de traitement des troubles liés aux substances en milieu hospitalier,RX-8450.3300,ON - Durham County; ON - Toronto County; ON - Peel County; ,,,,,,,Hommes/Garçons - seulement,,,,,,MCYS; RAM,
39390848,Renascent Youth Group,,,Program,Renascent,12377593,,38 Isabella Street,,Toronto,ON,M4Y 1N1,Canada,No,38 rue Isabella,,Toronto,Toronto,ON,M4Y 1N1,Canada,No,43.6681327,-79.3838023,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,FALSE,416-927-1202 ext 4003,,FALSE,,,FALSE,,,FALSE,,,Active,"Offre des services de counselling en groupe au jeunes de 12-18 ans qui éprouvent des problèmes de dépendance, et leurs familles.",39390848,,,Jeunes de 12-18 ans,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,,,No,No,Inconnu,,,,,Frais nominaux,Inscription requise,,Aucuns documents requis,,English,,,,,,,,24/06/2016 9:50,2018-09-10 13:58,,FALSE,,,fr,,,,,Consultation de groupe; ,Mental Health and Substance Use Disorder Services - Counseling Settings - Consultation de groupe,Consultation de groupe,RF-2500,ON - Durham County; ON - Peel County; ON - Toronto County; ,Tue 7:00pm - 8:30pm; ,,,,,,,,,,,,MCYS; RAM,
12410655,Renfrew County Addiction Treatment System - Addictions Treatment Service,,,Program, Renfrew County Addiction Treatment System,12380387,23572,510 rue Raglan Street Nord,mi-étage,Renfrew,ON,K7V 1P5,Canada,No,510 rue Raglan Street Nord,mi-étage,Renfrew,Renfrew,ON,K7V 1P5,Canada,No,45.4826098,-76.6974135,,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,,,,FALSE,800-265-0197,,FALSE,,,FALSE,,,FALSE,,,FALSE,613-432-9855,,FALSE,,,FALSE,,,FALSE,alcohol.referral@renfrewhosp.com,http://www.renfrewcountyaddictiontreatment.ca/,Active,"Offre des services de soutien aux personnes qui éprouvent des problèmes avec l'alcool, les drogues et les jeux d'argent. Offre des services suivants: évaluations, références, d'éducation, soins en consultation externe de et services de suivi.",Previous ID: 23572 12410655,,,"Jeunes de 12 ans et plus qui éprouvent des problèmes avec l'alcool, les drogues et les jeux d'argent.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,No,,,,,,None or unknown,,No,No,Pas applicable,,,,,Entièrement accessible,Accès sans recommandation,,Aucuns documents requis,,English,,,,,,,,30/12/2005 13:52,27/11/2018 11:25,,FALSE,,,fr,,,,,Consultation sur les troubles liés aux substances; Consultation et traitement des joueurs compulsifs; ,Mental Health and Substance Use Disorder Services - Substance Use Disorder Services - Substance Use Disorder Treatment Programs - Consultation sur les troubles liés aux substances; Mental Health and Substance Use Disorder Services - Mental Health Assessment and Treatment - Counseling Services - Specialized Counseling Services - Consultation et traitement des joueurs compulsifs,Consultation sur les troubles liés aux substances; Consultation et traitement des joueurs compulsifs,RX-8450.8000; RP-1400.8000-250,ON - Renfrew County; ON - Renfrew County - Renfrew; ,Mon 9:00am - 4:00pm; Tue 9:00am - 4:00pm; Wed 9:00am - 4:00pm; Thu 9:00am - 4:00pm; Fri 9:00am - 4:00pm; ,Oui,,,,,,,,,,,MCYS; RAM,
